ID,k__Bacteria_0;p__;c__;o__;f__;g__;s__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium_0;s__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium_0;s__,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales_0;f__;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_0;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7_0;g__;s__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter_0;s__,k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2_0;f__;g__;s__,k__Bacteria;p__Firmicutes_0;c__;o__;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_0;s__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales_0;f__;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__CandidatusArthromitus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus_0;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]_0;g__;s__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Anaerovorax_0;s__,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae_0;g__;s__,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum_0;s__,k__Bacteria;p__Proteobacteria_0;c__;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella_0;s__,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila_0;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae_0;g__;s__,k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma_0;s__,k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39_0;f__;g__;s__,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia_0;s__
21-0_06_21,-0.29499888259686263,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,0.8653157075197224,0.4380469434734582,0.3991965103969122,-0.872755977330402,-0.41190897538000426,0.5119991334434271,-0.04613242532077533,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.11808905298590922,1.2957363129171287,-0.011576226270930856,-0.03872662092995116,-0.02664912120453866,-1.326644885489407,-0.9446766968669404,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,-0.8433312464764884,-0.8611381179441743,-0.7185979240698804,-0.7321255112089535,-0.5469915815484784,0.6166435844595424,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,1.3451734111113778,0.19685134719241043,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,-0.061757788593877816
21-0_07_20,-0.6803497639608798,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,0.6811553146422336,-0.6260459863145502,-1.8429864237742695,-0.8310221992177402,-0.6796313789759404,-0.41190897538000426,-0.9767755306723379,-0.5856144240794541,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-1.5729339129944195,-1.2851886627584908,-0.5341207703174596,-0.03872662092995116,-0.02664912120453866,-0.07949027060828054,-0.46305494092060157,-0.010101085609753646,-0.018070995088560915,-0.07429283889505478,-0.3044691960605598,-0.031082933581281558,0.19806143868173673,-0.14302255704820369,-0.7185979240698804,-0.5419477908746673,-0.9969500259323955,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,-0.09371321479340572,-0.1367447289522491,0.38329967986271696,-0.03687211083455477,-0.5747174685422478
21-0_09_20,-0.6803497639608798,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,1.5429590481593431,-0.6260459863145502,0.06549859510438027,0.41168035738396513,0.12550336109329674,-0.41190897538000426,0.05090322901284927,0.25443629097758547,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.6060430342987501,-1.2851886627584908,0.07374649258825028,-0.03872662092995116,-0.02664912120453866,-0.44203830419147677,-0.4705818967774659,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,0.3963094356130142,-0.4092004092427607,0.32279476108834465,-0.37729968316089374,-0.33078817538899924,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,0.5820958670182564,-0.09371321479340572,-0.1367447289522491,0.8419375288883663,-0.03687211083455477,1.5814016107971556
21-1_03_21,0.08021631162165108,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,-1.8429864237742695,0.11532382937555097,-0.49254473561879597,-0.41190897538000426,-0.32424892567116337,-0.226392943422834,0.2412192662657558,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.04788910595757423,0.42238151333944557,-0.2449436014484784,-0.03872662092995116,-0.02664912120453866,-0.17029768462948308,-0.6026654746088163,-0.010101085609753646,-0.018070995088560915,-0.07429283889505478,-0.3044691960605598,-0.031082933581281558,0.1195974421479292,-1.0996126099435142,-0.7185979240698804,-0.5419477908746673,-0.5469915815484784,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-0.1595385495396247,-1.415932509527325,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,-2.0660791623765205
21-1_05_20,0.11470223696096529,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,1.9951878545725394,-0.6260459863145502,-0.05765658876350244,0.4440088548132741,0.3882688566619954,-0.41190897538000426,0.35893924086392226,0.436486301310105,0.4126154041130572,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.42050231750319234,-1.2851886627584908,-0.09661412465142116,-0.03872662092995116,-0.02664912120453866,0.3809252906085292,0.21008952488300375,-0.010101085609753646,-0.018070995088560915,-0.07429283889505478,1.630029255183008,-0.031082933581281558,0.3963094356130142,-0.048695541273601387,0.7727637697643923,-0.032202060865612114,0.3060189710025495,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,0.056669932724038974,0.369397325483442,-0.1367447289522491,2.406037267495516,-0.03687211083455477,0.7670679495362647
21-1_07_20,0.5039359737100731,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,2.175255318190879,-0.6260459863145502,0.11605496854682407,0.6788702271216756,0.5320777392895362,-0.41190897538000426,0.06998372461601532,0.35675842903310584,0.6843560236750508,-0.10516060289726625,-0.013541725851545117,1.6844196866498087,-0.00901788778387247,0.5098514573220306,-1.2851886627584908,0.07539154941088944,1.6688435551679852,-0.02664912120453866,0.20907108449610257,0.060271300001496,-0.010101085609753646,-0.018070995088560915,0.4028284158246077,1.5150747394813089,-0.031082933581281558,0.579169057351194,-0.01255874079600379,0.32279476108834465,0.012983613309751951,0.16845580310863667,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,0.07542918430694767,1.714513619766826,1.9281425584629535,-0.03687211083455477,1.6033307049112624
21-1_09_20,0.6972686671724467,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,2.107443263747632,1.4192769924721071,-0.230202567054534,0.7667125057470554,0.8554354212595445,1.0794527184542684,0.6554052899361531,0.8311973398519441,0.7541789462141257,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.7564639663666232,-1.2851886627584908,0.4692071730314679,-0.03872662092995116,-0.02664912120453866,0.3515698972559922,0.6103673432055008,-0.010101085609753646,-0.018070995088560915,0.8103137424028757,1.5763443962202315,-0.031082933581281558,1.1687386732907419,0.5550099520896545,-0.7185979240698804,0.654402852526345,0.8864090665002822,0.8175584272402557,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,0.7820690475005084,0.7630444377658445,2.108767938861901,-0.8208203027932078,-0.03687211083455477,-0.061757788593877816
21-1_11_20,-0.09408403981614927,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,-1.8429864237742695,-0.45146354137333056,-0.4783042965041858,-0.41190897538000426,-0.4768109195691643,-1.011583156351735,0.6306711647122745,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.3861074793266741,-1.2851886627584908,-0.5307928269685321,-0.03872662092995116,-0.02664912120453866,-1.326644885489407,-0.057129721927180646,-0.010101085609753646,-0.018070995088560915,-0.15347408494267958,-0.3044691960605598,-0.031082933581281558,0.160599047151944,-0.31272274518221144,-0.7185979240698804,-0.4334883286608627,-0.07932286316220488,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,-0.09371321479340572,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,-2.0660791623765205
21-2_01_21,0.9663806222865436,2.0161762694993257,-0.3074835003233932,0.6148189763848818,-1.0264148614557027,1.3329954060065432,0.6768415700014494,0.7080991291607788,0.5052783451269296,-0.41190897538000426,0.766881014783374,0.6693031202505952,0.9429821707859447,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,1.061543357166312,1.9480613467826096,0.368551424932881,-0.03872662092995116,-0.02664912120453866,0.1153119521670043,0.27608495710820175,-0.010101085609753646,-0.018070995088560915,0.6246771654409641,-0.3044691960605598,-0.031082933581281558,0.5319165757035677,0.4432431670965268,0.8171180459156293,0.4060904061633728,0.5191288957488225,0.8175584272402557,-0.03333401214646792,-0.04172835001636621,1.32295716855899,-0.3574307058815349,1.0575206567608153,0.8170636008648289,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,0.3159378801983479
21-2_03_21,0.49019133033203854,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,0.8653157075197224,0.8300344833546267,0.39688765603864784,0.27830727602334826,-0.41190897538000426,0.43276005768139414,0.6124763851802608,0.8671288680872473,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.9964399966206264,1.8550050158201403,-0.12431765581273185,-0.03872662092995116,-0.02664912120453866,0.059556719911386335,-0.06901266518707981,-0.010101085609753646,-0.018070995088560915,0.4028284158246077,-0.3044691960605598,-0.031082933581281558,-0.8433312464764884,-0.08811437082758125,-0.7185979240698804,-0.036990361652086634,-0.33078817538899924,0.6166435844595424,-0.03333401214646792,-0.04172835001636621,2.015060713942092,-0.3574307058815349,0.6067783314952871,-1.415932509527325,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,0.1669169480156334
21-2_05_20,-0.21723922368403198,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,1.3556021811191656,-0.6260459863145502,0.008271924944805775,0.7296059795604752,-0.17378597299438314,0.910310319353915,0.003382110883237699,-0.11062729887247746,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-1.5729339129944195,-1.2851886627584908,-0.44394413996837156,-0.03872662092995116,-0.02664912120453866,0.059556719911386335,-0.4483814343126655,-0.010101085609753646,-0.018070995088560915,-0.3753228345590359,0.899650786595365,-0.031082933581281558,-0.8433312464764884,-0.2794271757888438,0.5285566908112462,-0.2914931820490089,0.006956697599660797,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,-1.415932509527325,-0.1367447289522491,1.9042742182882613,-0.03687211083455477,1.0772479676155258
21-2_05_21,0.44613726121028097,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,0.5014058499108414,0.46922457805199436,0.38540221601039226,-0.41190897538000426,0.19296412741194047,0.5744301810464452,0.9699656604715383,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.42050231750319234,1.306988094637376,0.7079617345688265,-0.03872662092995116,-0.02664912120453866,0.45868494952135985,1.0537824466294365,-0.010101085609753646,-0.018070995088560915,0.9988142594403768,-0.3044691960605598,-0.031082933581281558,1.2769434808030224,0.8330343628021016,1.2711484415645664,0.8281359457053816,1.2628513210869663,1.2435271595125368,1.4580276816878048,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,0.056669932724038974,1.5435858674456733,-0.1367447289522491,0.5941530451776101,-0.03687211083455477,0.08313995027885945
21-2_06_21,-0.09408403981614927,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,0.3900096866178844,0.8363886810655541,0.041057875053314596,-0.41190897538000426,0.2124567152307688,-0.06981847373752958,0.49804559943768345,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.39787769787809835,1.1933778328353526,-0.1993578027192164,-0.03872662092995116,-0.02664912120453866,-1.326644885489407,-0.6459145626587813,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,0.1195974421479292,-0.3303794240883812,-0.7185979240698804,-0.25025782146482944,-0.07932286316220488,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,0.39442273541275996,-1.415932509527325,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,0.9343549151027983
21-2_07_20,0.37944798388006945,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,1.618023728012136,-0.6260459863145502,0.06549859510438027,0.4750645739210415,0.44026713299283604,-0.41190897538000426,0.17255536511658742,0.4742495706127461,1.1134695523236275,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.6435149872801267,-1.2851886627584908,0.6805193270899057,1.7466032140808159,-0.02664912120453866,0.4342799629197258,0.24943276233676154,-0.010101085609753646,-0.018070995088560915,0.6790348277635567,-0.3044691960605598,-0.031082933581281558,0.4395585236629793,0.20720455712086144,0.7727637697643923,0.28472423287174564,0.37826550842457607,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-0.1595385495396247,0.5883888642553177,1.3546169648820237,1.46021306445452,-0.03687211083455477,0.625002329746448
21-2_09_20,-0.6803497639608798,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,-1.8429864237742695,-1.5541258832704783,-1.5717259816664209,-0.41190897538000426,-1.6015811056598204,-2.7191533324496717,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-1.5729339129944195,-1.2851886627584908,-1.3258448278903772,-0.03872662092995116,-0.02664912120453866,-1.326644885489407,-1.1787599029003084,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,-0.8433312464764884,-1.0996126099435142,-0.7185979240698804,-1.3689476087961279,-0.9969500259323955,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,-1.415932509527325,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,-2.0660791623765205
21-2_11_20,0.17640788859837045,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,1.3782753874680924,0.5566872977067687,0.8063413002453705,0.5052783451269296,-0.41190897538000426,0.20620583858715746,0.881928395334352,0.6843560236750508,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.36156453824914825,-1.2851886627584908,0.5999091437375104,-0.03872662092995116,-0.02664912120453866,0.1153119521670043,0.13033771451170578,-0.010101085609753646,-0.018070995088560915,0.6660698505991891,-0.3044691960605598,-0.031082933581281558,0.3221019443971363,-0.17964208767075188,0.32279476108834465,0.025670819769477327,-0.12987804965113015,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,1.1067486862953264,-0.3574307058815349,-1.6509002433738975,0.19685134719241043,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,0.8265718715007799
22-0_01_21,0.4759974368990444,1.7187207341936426,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,0.6355800718195739,0.24291071127353892,0.1856700471266035,-0.41190897538000426,0.05304145637334812,0.5140966770914288,0.16483092040230107,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.6270953535593508,1.47898746963184,0.3404948342543192,-0.03872662092995116,-0.02664912120453866,-0.004425590755487874,0.03731170029034009,-0.010101085609753646,-0.018070995088560915,0.6246771654409641,-0.3044691960605598,-0.031082933581281558,0.19806143868173673,-0.20589143425837747,-0.7185979240698804,0.03799788616272293,0.32523822597274876,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,1.8964203597087814,1.1339309879527377,0.20035810534517784,-1.415932509527325,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,0.7475018261916715
22-0_03_21,0.8241534614741932,-0.06660910081712446,1.1838781935108795,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,0.791490846386462,0.35179842959334406,0.39862089456367267,-0.41190897538000426,0.3158463820734272,0.6175064910047487,1.084311323582414,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.3487525624891826,1.1787043262274166,0.36308323815150106,1.7466032140808159,-0.02664912120453866,0.7561404848270429,0.5029657678572457,-0.010101085609753646,-0.018070995088560915,0.9864050014585569,-0.3044691960605598,-0.031082933581281558,0.579169057351194,0.5822901576161936,1.207401342386275,0.621856206793191,0.5754621931050737,0.46537590912889326,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,0.20035810534517784,1.3172647555792445,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,0.6750724364752647
22-0_05_20,0.2042568173370507,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,1.974019216023616,-0.6260459863145502,0.2023365550123879,0.4769939173069071,-0.13081689960120313,-0.41190897538000426,-0.1842070081708489,0.2680658974583334,0.7951805512181405,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.2783244357246558,0.32759519396124465,-0.060353157605384955,-0.03872662092995116,-0.02664912120453866,0.1153119521670043,0.1633101230248074,-0.010101085609753646,-0.018070995088560915,0.1889485958795267,1.1105041519102583,-0.031082933581281558,0.37295464323447114,0.1689881901073233,-0.7185979240698804,-8.541140707862827e-05,0.04441820959410684,0.7286173439034747,-0.03333401214646792,-0.04172835001636621,1.2281708491807892,-0.3574307058815349,-1.6509002433738975,0.19685134719241043,-0.1367447289522491,2.1039756930047044,-0.03687211083455477,1.4891362427495527
22-0_05_21,0.6005753139253833,1.4247525930171483,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,0.8014521656935691,0.8405758951623636,0.5884423112920911,-0.41190897538000426,0.32631708419061667,0.8143645295672959,1.1227695754015896,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.8267398084866188,1.163517657146589,0.37477648825223137,-0.03872662092995116,-0.02664912120453866,0.6323965068316864,0.5400678885319266,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,-0.09939409662394635,0.6679956933937777,-0.7185979240698804,0.6631336588153125,0.7547077630112602,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,1.5510543129971148,-0.3286809486399781,0.8651008577204027,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,-0.1575941434978707
22-0_06_21,-0.043527666373705365,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,0.2397989465421806,0.8248773062521595,0.48897185868719095,-0.41190897538000426,0.3349839024404324,0.6675239515111662,0.9828536828236369,1.8771106301423022,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.5187330446012651,0.037030631975428496,0.44849831574983917,-0.03872662092995116,-0.02664912120453866,0.544538722839091,0.4349686887621344,-0.010101085609753646,-0.018070995088560915,1.0108787708417575,1.3582886356210144,-0.031082933581281558,0.9671456690950528,0.538267452799994,1.207401342386275,0.6281474005604649,0.5754621931050737,0.8175584272402557,-0.03333401214646792,1.280490944717553,-0.3846130075389462,-0.3574307058815349,-0.1595385495396247,0.8651008577204027,-0.1367447289522491,2.1290574012436667,-0.03687211083455477,-0.2148208136574452
22-0_07_20,0.49019133033203854,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,1.9283099295233603,-0.6260459863145502,0.649773965252568,1.0327292233965069,0.6425879157579788,1.2008748813397312,0.34685571655438774,1.2243906447037831,0.7321288054710515,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-0.2507146182605001,-1.2851886627584908,0.7559138410450585,-0.03872662092995116,-0.02664912120453866,0.5635897808169493,0.5053798623550951,-0.010101085609753646,-0.018070995088560915,0.8718317803220906,1.60401582281809,-0.031082933581281558,0.1195974421479292,0.540699119185782,0.9281324621775429,0.6197387258460941,0.4814505722446114,0.7286173439034747,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,0.25758477550475234,1.2083495863083433,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,0.5477626594995488
22-0_11_20,-0.6803497639608798,-0.06660910081712446,-0.3074835003233932,-0.10828470766785636,-1.0264148614557027,-0.6260459863145502,-1.8429864237742695,-2.8763451780043976,-1.793574731282777,-0.41190897538000426,-1.8921456676456367,-2.7191533324496717,-1.250142427568517,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,-1.5729339129944195,-1.2851886627584908,-1.1709428679046339,-0.03872662092995116,-0.02664912120453866,-1.326644885489407,-1.1787599029003084,-0.010101085609753646,-0.018070995088560915,-0.8524440892786984,-0.3044691960605598,-0.031082933581281558,-0.8433312464764884,-1.0996126099435142,-0.7185979240698804,-1.3689476087961279,-0.9969500259323955,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,-1.6509002433738975,-1.415932509527325,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,-2.0660791623765205
22-1_01_21,0.4759974368990444,1.784649247901951,1.7378394784632643,0.6148189763848818,-1.0264148614557027,-0.6260459863145502,0.6355800718195739,0.6200308760080033,0.4712430917267594,-0.41190897538000426,0.46795245144837483,0.9144161101044206,1.4320026488053148,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,1.1203532440112363,1.9109875222814827,0.49806391305394165,-0.03872662092995116,-0.02664912120453866,0.6631014801450398,0.5021580784261876,-0.010101085609753646,-0.018070995088560915,0.8957439377275019,1.2518333047067274,-0.031082933581281558,0.49729311094015494,0.6977056099796111,0.8171180459156293,0.4112668021512892,0.440190042792831,0.8913446414011744,-0.03333401214646792,-0.04172835001636621,2.348584257567623,1.1339309879527377,-0.03811638665416195,0.8651008577204027,-0.1367447289522491,-0.8208203027932078,-0.03687211083455477,-0.1575941434978707
22-1_05_20,0.44613726121028097,1.784649247901951,-0.3074835003233932,-0.10828470766785636,2.1352525509820333,-0.6260459863145502,0.6635186086306026,0.6158562733881423,-0.04280928138876594,1.2008748813397312,0.3538474321824434,0.4210403461289596,0.6011159211505583,-0.10516060289726625,-0.013541725851545117,-0.02315048944812781,-0.00901788778387247,0.11280782560784419,0.32759519396124465,-0.13618076164542192,-0.03872662092995116,-0.02664912120453866,0.16471680834486552,-0.028771446408832307,-0.010101085609753646,-0.018070995088560915,0.29368394639953965,1.3582886356210144,-0.031082933581281558,0.3221019443971363,-0.01255874079600379,-0.7185979240698804,-0.056689633369315595,0.04441820959410684,-0.31277534125475037,-0.03333401214646792,-0.04172835001636621,-0.3846130075389462,-0.3574307058815349,0.39442273541275996,0.07542918430694767,-0.1367447289522491,2.4477576690896354,-0.03687211083455477,1.8572166782789834
